WITTCASE NUMBER: HA002127
SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  FA     	  FA'		  RV     	  RV'		
 -0.02   	   0.00		 36.38   	 747.71		
 -0.02   	   5.09		 39.37   	 722.28		
  0.00   	   5.09		 42.26   	 701.93		
  0.02   	  -5.09		 45.07   	 671.41		
  0.00   	   0.00		 47.75   	 615.46		
  0.00   	   5.09		 50.21   	 539.16		
  0.02   	   0.00		 52.37   	 442.52		
  0.02   	  -5.09		 54.14   	 345.88		
  0.00   	   0.00		 55.52   	 274.67		
  0.00   	   0.00		 56.62   	 233.98		
  0.00   	   0.00		 57.56   	 213.63		
  0.00   	   0.00		 58.41   	 218.72		
  0.00   	   0.00		 59.29   	 249.24		
  0.00   	   0.00		 60.28   	 284.84		
  0.00   	   5.09		 61.42   	 442.52		
  0.02   	  -5.09		 63.19   	 473.04		
  0.00   	   0.00		 65.09   	 478.13		
  0.00   	   0.00		 67.00   	 467.95		
  0.00   	   0.00		 68.87   	 417.09		
  0.00   	  -5.09		 70.54   	 330.62		
 -0.02   	   0.00		 71.86   	 249.24		
 -0.02   	   5.09		 72.86   	 223.80		
  0.00   	   0.00		 73.75   	 228.89		
  0.00   	  -5.09		 74.67   	 223.80		
 -0.02   	   0.00		 75.56   	 223.80		
 -0.02   	   5.09		 76.46   	 233.98		
  0.00   	   5.09		 77.40   	 269.58		
  0.02   	  -5.09		 78.47   	 330.62		
  0.00   	  -5.09		 79.80   	 376.40		
 -0.02   	   0.00		 81.30   	 401.83		
 -0.02   	   5.09		 82.91   	 401.83		
  0.00   	   5.09		 84.52   	 386.57		
  0.02   	  -5.09		 86.06   	 376.40		
  0.00   	   0.00		 87.57   	 350.97		
  0.00   	   0.00		 88.97   	 295.01		
  0.00   	   0.00		 90.15   	 228.89		
  0.00   	  -5.09		 91.07   	 162.77		
 -0.02   	   5.09		 91.72   	 122.07		
  0.00   	   0.00		 92.21   	  96.64		
  0.00   	   0.00		 92.59   	  96.64		
  0.00   	   0.00		 92.98   	  71.21		
  0.00   	   0.00		 93.27   	  15.26		
  0.00   	   0.00		 93.33(S)	 -15.26		
  0.00   	   0.00		 93.27   	 -10.17		
  0.00   	   0.00		 93.22   	 -20.35		
  0.00   	   0.00		 93.14   	 -61.04		
  0.00   	   5.09		 92.90   	 -91.56		
  0.02   	   0.00		 92.53   	 -96.64		
  0.02   	  -5.09		 92.15   	 -81.38		
  0.00   	   0.00		 91.82   	 -86.47		
  0.00   	   0.00		 91.47   	-111.90		
  0.00   	   0.00		 91.03   	-162.77		
  0.00   	   0.00		 90.38   	-203.46		
  0.00   	   0.00		 89.56   	-223.80		
  0.00   	   0.00		 88.67   	-249.24		
  0.00   	   5.09		 87.67   	-289.93		
  0.02   	   0.00		 86.51   	-315.36		
  0.02   	  -5.09		 85.25   	-345.88		
  0.00   	   0.00		 83.87   	-386.57		
  0.00   	   5.09		 82.32   	-432.35		
  0.02   	   0.00		 80.59   	-462.87		
  0.02   	  -5.09		 78.74   	-457.78		
  0.00   	   5.09		 76.91   	-483.21		
  0.02   	   0.00		 74.97   	-544.25		
  0.02   	  -5.09		 72.80   	-615.46		
  0.00   	  -5.09		 70.34   	-686.67		
 -0.02   	   5.09		 67.59   	-813.83		
  0.00   	   5.09		 64.33   	-930.82		
  0.02   	  -5.09		 60.61   	-991.86		
  0.00   	  -5.09		 56.64   	-991.86		
 -0.02   	   5.09		 52.68   	-935.91		
  0.00   	   5.09		 48.93   	-890.13		
  0.02   	   0.00		 45.37   	-859.61		
  0.02   	   0.00		 41.93   	-803.66		
  0.02   	  -5.09		 38.72   	-737.54		
  0.00   	   5.09		 35.77   	-686.67		
  0.02   	   0.00		 33.02   	-630.72		
  0.02   	  -5.09		 30.50   	-559.51		
  0.00   	   0.00		 28.26   	-518.82		
  0.00   	   0.00		 26.19   	-508.65		
  0.00   	   5.09		 24.15   	-467.95		
  0.02   	  -5.09		 22.28   	-427.26		
  0.00   	   0.00		 20.57   	-401.83		
  0.00   	   0.00		 18.96   	-376.40		
  0.00   	   5.09		 17.46   	-350.97		
  0.02   	   0.00		 16.05   	-320.45		
  0.02   	  -5.09		 14.77   	-300.10		
  0.00   	   0.00		 13.57   	-264.50		
  0.00   	   0.00		 12.51   	-213.63		
  0.00   	   5.09		 11.66   	-167.85		
  0.02   	  -5.09		 10.99   	-132.25		
  0.00   	   0.00		 10.46   	-116.99		
  0.00   	   5.09		  9.99   	 -81.38		
  0.02   	   0.00		  9.66   	 -66.12		
  0.02   	  -5.09		  9.40   	 -45.78		
  0.00   	   0.00		  9.22   	 -25.43		
  0.00   	   5.09		  9.11   	  -5.09		
  0.02   	   0.00		  9.09(D)	  25.43		
  0.02   	  -5.09		  9.20   	  40.69		
  0.00   	   0.00		  9.36   	  35.61		
  0.00   	   5.09		  9.50   	  35.61		
  0.02   	   0.00		  9.64   	  35.61		
  0.02   	   0.00		  9.79   	  45.78		
  0.02   	  -5.09		  9.97   	  45.78		
  0.00   	   5.09		 10.15   	  35.61		
  0.02   	   0.00		 10.29   	  40.69		
  0.02   	  -5.09		 10.46   	  45.78		
  0.00   	   0.00		 10.64   	  50.86		
  0.00   	   0.00		 10.84   	  45.78		
  0.00   	   5.09		 11.03   	  35.61		
  0.02   	   0.00		 11.17   	  25.43		
  0.02   	  -5.09		 11.27   	  20.35		
  0.00   	   0.00		 11.35   	   0.00		
  0.00   	   5.09		 11.35   	 -10.17		
  0.02   	   0.00		 11.31   	 -15.26		
  0.02   	   0.00		 11.25   	 -10.17		
  0.02   	   0.00		 11.21   	 -15.26		
  0.02   	   0.00		 11.15   	   0.00		
  0.02   	   0.00		 11.15   	  10.17		
  0.02   	  -5.09		 11.19   	  20.35		
  0.00   	   0.00		 11.27   	  40.69		
  0.00   	   5.09		 11.43   	  71.21		
  0.02   	   0.00		 11.72   	 111.90		
  0.02   	  -5.09		 12.17   	 147.51		
  0.00   	   0.00		 12.76   	 147.51		
  0.00   	   5.09		 13.35   	 106.82		
  0.02   	   0.00		 13.77   	  50.86		
  0.02   	   0.00		 13.98   	   5.09		
  0.02   	   0.00		 14.00   	 -30.52		
  0.02   	   0.00		 13.88   	 -55.95		
  0.02   	  -5.09		 13.65   	 -76.30		
  0.00   	   0.00		 13.35   	 -81.38		
  0.00   	   5.09		 13.02   	 -50.86		
  0.02   	  -5.09		 12.82(E)	   5.09		
  0.00   	   5.09		 12.84   	  66.12		
  0.02   	   0.00		 13.10   	 111.90		
  0.02   	  -5.09		 13.55   	 157.68		
  0.00   	   0.00		 14.18   	 208.54		
  0.00   	   5.09		 15.02   	 335.71		
  0.02   	  -5.09		 16.36   	 412.00		
  0.00   	   5.09		 18.01   	 478.13		
  0.02   	   5.09		 19.92   	 483.21		
  0.04   	   0.00		 21.85   	 467.95		
  0.04   	  -5.09		 23.72   	 513.73		
  0.02   	   0.00		 25.78   	 600.20		
  0.02   	   0.00		 28.18   	 671.41		
  0.02   	   0.00		 30.86   	 701.93		
  0.02   	  -5.09		 33.67   	 696.84		
  0.00   	   0.00		 36.46   	 666.32		
  0.00   	   5.09		 39.12   	 651.07		
  0.02   	   0.00		 41.73   	 635.81		
  0.02   	   0.00		 44.27   	 605.29		
  0.02   	   0.00		 46.69   	 559.51		
  0.02   	   0.00		 48.93   	 498.47		
  0.02   	   5.09		 50.93   	 422.18		
  0.04   	  -5.09		 52.61   	 335.71		
  0.02   	   0.00		 53.96   	 249.24		
  0.02   	   0.00		 54.95   	 193.29		
  0.02   	   5.09		 55.73   	 172.94		
  0.04   	  -5.09		 56.42   	 183.11		
  0.02   	   0.00		 57.15   	 208.54		
  0.02   	  -5.09		 57.99   	 249.24		
  0.00   	   5.09		 58.98   	 295.01		
  0.02   	   0.00		 60.16   	 422.18		
  0.02   	   0.00		 61.85   	 442.52		
  0.02   	   5.09		 63.62   	 457.78		
  0.04   	  -5.09		 65.45   	 457.78		
  0.02   	  -5.09		 67.28   	 442.52		
  0.00   	   0.00		 69.05   	 417.09		
  0.00   	   5.09		 70.72   	 376.40		
  0.02   	   5.09		 72.23   	 340.79		
  0.04   	  -5.09		 73.59   	 295.01		
  0.02   	   0.00		 74.77   	 264.50		
  0.02   	   0.00		 75.83   	 239.06		
  0.02   	   0.00		 76.79   	 218.72		
  0.02   	   0.00		 77.66   	 213.63		
  0.02   	  -5.09		 78.51   	 239.06		
  0.00   	   5.09		 79.47   	 269.58		
  0.02   	   5.09		 80.55   	 284.84		
  0.04   	   0.00		 81.69   	 300.10		
  0.04   	  -5.09		 82.89   	 305.19		
  0.02   	   5.09		 84.11   	 305.19		
  0.04   	   0.00		 85.33   	 305.19		
  0.04   	  -5.09		 86.55   	 289.93		
  0.02   	   0.00		 87.71   	 269.58		
  0.02   	   0.00		 88.79   	 228.89		
  0.02   	   0.00		 89.70   	 183.11		
  0.02   	   0.00		 90.44   	 132.25		
  0.02   	   0.00		 90.97   	  91.56		
  0.02   	   0.00		 91.33   	  35.61		
  0.02   	   0.00		 91.47   	 -20.35		
  0.02   	   0.00		 91.39   	 -66.12		
  0.02   	   0.00		 91.13   	 -96.64		
  0.02   	   0.00		 90.74   	-116.99		
  0.02   	   5.09		 90.27   	-132.25		
  0.04   	   0.00		 89.75   	-132.25		
  0.04   	  -5.09		 89.22   	-152.59		
  0.02   	   0.00		 88.61   	-162.77		
  0.02   	   0.00		 87.95   	-162.77		
  0.02   	   5.09		 87.30   	-167.85		
  0.04   	  -5.09		 86.63   	-198.37		
  0.02   	  -5.09		 85.84   	-239.06		
  0.00   	   5.09		 84.88   	-239.06		
  0.02   	   5.09		 83.93   	-244.15		
  0.04   	   0.00		 82.95   	-284.84		
  0.04   	  -5.09		 81.81   	-340.79		
  0.02   	   0.00		 80.45   	-381.48		
  0.02   	   5.09		 78.92   	-391.66		
  0.04   	  -5.09		 77.35   	-422.18		
  0.02   	   0.00		 75.67   	-437.43		
  0.02   	   0.00		 73.92   	-457.78		
  0.02   	  N/A		 72.09   	  N/A		
